year,crop,region,sort,area,production,kg/10a,areaLQ,productionLQ
2000,상추,미탄면,엽채류,0,0,0,0,0
2000,상추,방림면,엽채류,7.6,201.4,2650,0.221473632,0.211191735
2000,상추,봉평면,엽채류,5.4,143,2648.1,0.172399225,0.160027274
2000,상추,용평면,엽채류,1.9,50.4,2652.6,0.065165811,0.058169623
2000,상추,진부면,엽채류,72,1908,2650,1.249537488,1.037076948
2000,상추,평창읍,엽채류,0.1,2.7,2700,0.002896895,0.006847872
2000,생강,대관령면,조미채류,0,0,0,,
2000,생강,대화면,조미채류,0,0,0,,
2000,생강,미탄면,조미채류,0,0,0,,
2000,생강,방림면,조미채류,0,0,0,,
2000,생강,봉평면,조미채류,0,0,0,,
2000,생강,용평면,조미채류,0,0,0,,
2000,생강,진부면,조미채류,0,0,0,,
2000,생강,평창읍,조미채류,0,0,0,,
2000,수박,대관령면,과채류,0,0,0,0,0
2000,수박,대화면,과채류,0.3,9,3000,0.24420897,0.249252988
2000,수박,미탄면,과채류,0,0,0,0,0
2000,수박,방림면,과채류,0,0,0,0,0
2000,수박,봉평면,과채류,0,0,0,0,0
2000,수박,용평면,과채류,0,0,0,0,0
2000,수박,진부면,과채류,0,0,0,0,0
2000,수박,평창읍,과채류,9.3,288,3096.8,7.947631015,18.45774244
2000,수수,대관령면,잡곡,0,0,0,0,0
2000,수수,대화면,잡곡,8.1,7.5,92.6,2.20553885,2.251464036
2000,수수,미탄면,잡곡,7.8,8.1,103.8,3.232087557,4.209763384
2000,수수,방림면,잡곡,0.5,0.5,100,0.143777124,0.143610961
2000,수수,봉평면,잡곡,0,0,0,0,0
2000,수수,용평면,잡곡,0.8,0.9,112.5,0.270749423,0.284517091
2000,수수,진부면,잡곡,0.2,0.2,100,0.034249808,0.029775752
2000,수수,평창읍,잡곡,11.3,10.2,90.1,3.230148786,7.08585322
2000,시금치,대관령면,엽채류,0,0,0,,
2000,시금치,대화면,엽채류,0,0,0,,
2000,시금치,미탄면,엽채류,0,0,0,,
2000,시금치,방림면,엽채류,0,0,0,,
2000,시금치,봉평면,엽채류,0,0,0,,
2000,시금치,용평면,엽채류,0,0,0,,
2000,시금치,진부면,엽채류,0,0,0,,
2000,시금치,평창읍,엽채류,0,0,0,,
2000,양배추,대관령면,엽채류,107,4644,4340.2,1.226468733,1.159609782
2000,양배추,대화면,엽채류,192,8332,4339.6,2.199061866,2.548854679
2000,양배추,미탄면,엽채류,14.2,629,4429.6,0.247504662,0.333131251
2000,양배추,방림면,엽채류,43.6,1892,4339.4,0.527366819,0.553771729
2000,양배추,봉평면,엽채류,97,4209,4339.2,1.285378882,1.314707352
2000,양배추,용평면,엽채류,181.1,5125,4339.5,2.578116443,1.651017905
2000,양배추,진부면,엽채류,38,1649,4339.5,0.273727397,0.250175896
2000,양배추,평창읍,엽채류,9.4,408,4340.4,0.113026027,0.288831268
2000,양파,대관령면,조미채류,99.1,5054,5099.9,2.626349503,2.440997602
2000,양파,대화면,조미채류,2.7,122,4518.5,0.071500017,0.072188514
2000,양파,미탄면,조미채류,0,0,0,0,0
2000,양파,방림면,조미채류,4.7,212,4510.6,0.131440842,0.1200212
2000,양파,봉평면,조미채류,24,960,4000,0.735320764,0.580007828
2000,양파,용평면,조미채류,4.8,202,4208.3,0.157990683,0.125869857
2000,양파,진부면,조미채류,159.8,7351,4600.1,2.661445689,2.157166596
2000,양파,평창읍,조미채류,0,0,0,0,0
2000,오이,대관령면,과채류,0,0,0,0,0
2000,오이,대화면,과채류,0.7,25.5,3642.9,1.823426976,1.917243049
2000,오이,미탄면,과채류,0,0,0,0,0
2000,오이,방림면,과채류,0,0,0,0,0
2000,오이,봉평면,과채류,0,0,0,0,0
2000,오이,용평면,과채류,0.5,18.4,3680,1.618855926,1.456856962
2000,오이,진부면,과채류,1.3,47.3,3638.5,2.129767229,1.763709791
2000,오이,평창읍,과채류,0.5,18.2,3640,1.367334368,3.166624802
2000,옥수수,대관령면,잡곡,0,0,0,0,0
2000,옥수수,대화면,잡곡,41.8,271.4,949.3,0.65884211,0.832566148
2000,옥수수,미탄면,잡곡,114.6,563.6,491.8,2.748833953,2.993290081
2000,옥수수,방림면,잡곡,52.2,323.5,619.9,0.868891731,0.949504494
2000,옥수수,봉평면,잡곡,39.9,230.7,577.9,0.727614208,0.722621455
2000,옥수수,용평면,잡곡,34.4,179.8,522.7,0.673924694,0.580845584
2000,옥수수,진부면,잡곡,65.2,331.2,508.3,0.64632524,0.503881284
2000,옥수수,평창읍,잡곡,147.7,781.1,529,2.443992975,5.545028372
2000,자두,대관령면,과실류,0,0,0,,
2000,자두,대화면,과실류,0,0,0,,
2000,자두,미탄면,과실류,0,0,0,,
2000,자두,방림면,과실류,0,0,0,,
2000,자두,봉평면,과실류,0,0,0,,
2000,자두,용평면,과실류,0,0,0,,
2000,자두,진부면,과실류,0,0,0,,
2000,자두,평창읍,과실류,0,0,0,,
2000,조,대관령면,잡곡,0,0,0,0,0
2000,조,대화면,잡곡,0.8,0.9,112.5,0.694638848,0.850898132
2000,조,미탄면,잡곡,1.7,1.5,88.2,2.246346893,2.455247269
2000,조,방림면,잡곡,0,0,0,0,0
2000,조,봉평면,잡곡,0,0,0,0,0
2000,조,용평면,잡곡,0,0,0,0,0
2000,조,진부면,잡곡,4.7,4.5,95.7,2.566642558,2.109971399
2000,조,평창읍,잡곡,1.8,1.8,102.9,1.640801242,3.938182114
2000,콩,대관령면,두류,0,0,0,0,0
2000,콩,대화면,두류,15.1,18.6,123.2,0.505794146,0.456827364
2000,콩,미탄면,두류,56.4,76.7,136,2.87497966,3.261395343
2000,콩,방림면,두류,24.5,36,146.9,0.866668534,0.84597105
2000,콩,봉평면,두류,19.5,32.8,167.9,0.755709131,0.822559574
2000,콩,용평면,두류,11.7,19.8,169,0.487113956,0.512113772
2000,콩,진부면,두류,9.4,13.8,147.6,0.19802643,0.168092078
2000,콩,평창읍,두류,96.7,137.2,142,3.400460353,7.797969044
2000,토마토,대관령면,과채류,0,0,0,0,0
2000,토마토,대화면,과채류,0.7,29.4,4200,1.439547612,0.372038845
2000,토마토,미탄면,과채류,0,0,0,0,0
2000,토마토,방림면,과채류,0,0,0,0,0
2000,토마토,봉평면,과채류,0.2,8,4000,0.475862187,0.103367805
2000,토마토,용평면,과채류,2,573,28650,5.112176608,7.635855093
2000,토마토,진부면,과채류,0,0,0,0,0
2000,토마토,평창읍,과채류,0.9,39.6,4400,1.943054102,1.159643164
2000,파,대관령면,조미채류,0,0,0,0,0
2000,파,대화면,조미채류,0,0,2600,0,0
2000,파,미탄면,조미채류,0.2,5.2,2600,1.585656631,1.898724555
2000,파,방림면,조미채류,0.4,10.4,0,2.200748507,2.098634849
2000,파,봉평면,조미채류,0,0,0,0,0
2000,파,용평면,조미채류,0,0,2600,0,0
2000,파,진부면,조미채류,0.6,15.6,0,1.965938981,1.631711215
2000,파,평창읍,조미채류,0.3,7.8,0,1.640801242,3.806909377
2000,팥,대관령면,두류,0,0,0,0,0
2000,팥,대화면,두류,69,71.8,104.1,1.656569603,1.581628362
2000,팥,미탄면,두류,15.3,16.1,105.2,0.558998766,0.614009079
2000,팥,방림면,두류,78,89,114.1,1.977631147,1.875788379
2000,팥,봉평면,두류,35.6,44.6,125.1,0.988857706,1.003157698
2000,팥,용평면,두류,9.3,11.7,125.8,0.277518159,0.271411322
2000,팥,진부면,두류,8.6,10.8,125.6,0.129854648,0.117986617
2000,팥,평창읍,두류,109.7,129.4,118,2.76491392,6.596331995
2000,포도,대관령면,과실류,0,0,0,0,0
2000,포도,대화면,과실류,0,0,0,0,0
2000,포도,미탄면,과실류,0,0,0,0,0
2000,포도,방림면,과실류,0,0,0,0,0
2000,포도,봉평면,과실류,0,0,0,0,0
2000,포도,용평면,과실류,0.1,0,0,0.215847457,0
2000,포도,진부면,과실류,0,0,0,0,0
2000,포도,평창읍,과실류,4.4,16.1,365.9,8.02169496,19.03454689
2000,호박,대관령면,과채류,0,0,0,,
2000,호박,대화면,과채류,0,0,0,,
2000,호박,미탄면,과채류,0,0,0,,
2000,호박,방림면,과채류,0,0,0,,
2000,호박,봉평면,과채류,0,0,0,,
2000,호박,용평면,과채류,0,0,0,,
2000,호박,진부면,과채류,0,0,0,,
2000,호박,평창읍,과채류,0,0,0,,
2001,감자,대관령면,서류,465.1,12139,2610,1.280181133,0.775890645
2001,감자,대화면,서류,206,5825,2828,0.558750626,0.641242655
2001,감자,미탄면,서류,6.3,164.8,2450,0.034570203,0.050597704
2001,감자,방림면,서류,153.2,3675,2399,0.583960633,0.531568036
2001,감자,봉평면,서류,480.2,16807,3500,1.49423451,1.463807248
2001,감자,용평면,서류,418.7,13445,3211,1.629766237,1.326105174
2001,감자,진부면,서류,974.7,34114,3500,1.62144256,1.29243459
2001,감자,평창읍,서류,28,770,2500,0.07442452,0.191328406
2001,겉보리,대관령면,맥류,0,0,0,,
2001,겉보리,대화면,맥류,0,0,0,,
2001,겉보리,미탄면,맥류,0,0,0,,
2001,겉보리,방림면,맥류,0,0,0,,
2001,겉보리,봉평면,맥류,0,0,0,,
2001,겉보리,용평면,맥류,0,0,0,,
2001,겉보리,진부면,맥류,0,0,0,,
2001,겉보리,평창읍,맥류,0,0,0,,
2001,고구마,대관령면,서류,0,0,0,0,0
2001,고구마,대화면,서류,0,0,0,0,0
2001,고구마,미탄면,서류,0.8,10.8,1350,2.067930151,3.567833919
2001,고구마,방림면,서류,0,0,0,0,0
2001,고구마,봉평면,서류,0,0,0,0,0
2001,고구마,용평면,서류,0,0,0,0,0
2001,고구마,진부면,서류,0,0,0,0,0
2001,고구마,평창읍,서류,5,70,1400,6.26055033,18.71518157
2001,고추,대관령면,조미채류,2,48,240,0.025026095,0.170764051
2001,고추,대화면,조미채류,78,198,254,0.961797005,1.213191256
2001,고추,미탄면,조미채류,179,449,251,4.465318391,7.672864816
2001,고추,방림면,조미채류,87,220,253,1.50758592,1.771176343
2001,고추,봉평면,조미채류,26,68,261,0.36779682,0.329640234
2001,고추,용평면,조미채류,23,59,256,0.406994187,0.323896893
2001,고추,진부면,조미채류,40,102,255,0.302502249,0.215086774
2001,고추,평창읍,조미채류,166,418,251,2.005876159,5.780995321
2001,기타과실류,대관령면,과실류,0,0,0,0,0
2001,기타과실류,대화면,과실류,0,0,0,0,0
2001,기타과실류,미탄면,과실류,0.5,0,0,0.42835696,0
2001,기타과실류,방림면,과실류,0.5,0,0,0.297556367,0
2001,기타과실류,봉평면,과실류,0,0,0,0,0
2001,기타과실류,용평면,과실류,0,0,0,0,0
2001,기타과실류,진부면,과실류,0,0,0,0,0
2001,기타과실류,평창읍,과실류,16.5,168,1018.2,6.847253332,21.60266673
2001,기타두류,대관령면,두류,0,0,0,0,0
2001,기타두류,대화면,두류,1,0.9,90,1.122843823,1.325178141
2001,기타두류,미탄면,두류,0,0,0,0,0
2001,기타두류,방림면,두류,1.9,1.8,95,2.99810582,3.482405179
2001,기타두류,봉평면,두류,0,0,0,0,0
2001,기타두류,용평면,두류,0,0,0,0,0
2001,기타두류,진부면,두류,3.7,3.8,101.5,2.548008531,1.925594356
2001,기타두류,평창읍,두류,0,0,0,0,0
2001,기타잡곡,대관령면,잡곡,0,0,0,0,0
2001,기타잡곡,대화면,잡곡,1,0.9,90,1.453092006,0.957073102
2001,기타잡곡,미탄면,잡곡,0,0,0,0,0
2001,기타잡곡,방림면,잡곡,0,0,0,0,0
2001,기타잡곡,봉평면,잡곡,0,0,0,0,0
2001,기타잡곡,용평면,잡곡,0,0,0,0,0
2001,기타잡곡,진부면,잡곡,0.1,0.1,100,0.089119535,0.036597554
2001,기타잡곡,평창읍,잡곡,4,8,200,5.695873241,19.20237042
2001,녹두,대관령면,두류,0,0,0,0,0
2001,녹두,대화면,두류,0,0,0,0,0
2001,녹두,미탄면,두류,1,0.8,84,14.99249359,26.69268339
2001,녹두,방림면,두류,0,0,0,0,0
2001,녹두,봉평면,두류,0,0,0,0,0
2001,녹두,용평면,두류,0,0,0,0,0
2001,녹두,진부면,두류,0,0,0,0,0
2001,녹두,평창읍,두류,0,0,0,0,0
2001,논벼,대관령면,미곡,0,0,0,0,0
2001,논벼,대화면,미곡,235,1250,532,1.741530769,2.248761987
2001,논벼,미탄면,미곡,34,180,529,0.509744782,0.903135904
2001,논벼,방림면,미곡,100,532,532,1.041447285,1.257535204
2001,논벼,봉평면,미곡,103,548,532,0.87568179,0.77997603
2001,논벼,용평면,미곡,51,271,531,0.542381688,0.436810891
2001,논벼,진부면,미곡,31,165,532,0.140897985,0.102156705
2001,논벼,평창읍,미곡,446,2374,532,3.238958319,9.639986994
2001,당근,대관령면,근채류,240,10900,4541,3.35479924,2.545202134
2001,당근,대화면,근채류,2,28,140,0.027549328,0.01126063
2001,당근,미탄면,근채류,0,0,0,0,0
2001,당근,방림면,근채류,0,0,0,0,0
2001,당근,봉평면,근채류,5,180,3600,0.079012685,0.057272267
2001,당근,용평면,근채류,5,160,3200,0.098837686,0.057652125
2001,당근,진부면,근채류,286,12530,4381,2.416166433,1.734223932
2001,당근,평창읍,근채류,0,0,0,0,0
2001,딸기,대관령면,과채류,0,0,0,,
2001,딸기,대화면,과채류,0,0,0,,
2001,딸기,미탄면,과채류,0,0,0,,
2001,딸기,방림면,과채류,0,0,0,,
2001,딸기,봉평면,과채류,0,0,0,,
2001,딸기,용평면,과채류,0,0,0,,
2001,딸기,진부면,과채류,0,0,0,,
2001,딸기,평창읍,과채류,0,0,0,,
2001,마늘,대관령면,조미채류,0,0,700,0,0
2001,마늘,대화면,조미채류,2,14,700,2.030347734,2.622118087
2001,마늘,미탄면,조미채류,2.5,17.5,700,5.134415614,9.141329929
2001,마늘,방림면,조미채류,0.8,5.6,700,1.141312093,1.378120771
2001,마늘,봉평면,조미채류,0,0,700,0,0
2001,마늘,용평면,조미채류,0,0,700,0,0
2001,마늘,진부면,조미채류,0,0,700,0,0
2001,마늘,평창읍,조미채류,2,14,700,1.989654351,5.918538829
2001,메밀,대관령면,잡곡,0,0,0,0,0
2001,메밀,대화면,잡곡,1,0.9,90,0.457454891,0.033334589
2001,메밀,미탄면,잡곡,0,0,0,0,0
2001,메밀,방림면,잡곡,0.2,0.2,80,0.128573739,0.009733245
2001,메밀,봉평면,잡곡,4.1,243,101,2.151681253,7.120755834
2001,메밀,용평면,잡곡,2.4,2.9,120,1.575545936,0.096236825
2001,메밀,진부면,잡곡,2.2,1.9,87,0.6172353,0.024218969
2001,메밀,평창읍,잡곡,6.3,9.5,150,2.824203815,0.794215688
2001,무,대관령면,근채류,99,2574,2600,1.156077362,0.711656357
2001,무,대화면,근채류,95,2822,3006,1.093203536,1.343778443
2001,무,미탄면,근채류,68,2669,3925,1.58305833,3.544592864
2001,무,방림면,근채류,140,4809,3435,2.264015836,3.008849592
2001,무,봉평면,근채류,59,1736,2942,0.778888404,0.654014837
2001,무,용평면,근채류,52,1560,3000,0.858721465,0.665558061
2001,무,진부면,근채류,91,2492,2738,0.642241868,0.408383467
2001,무,평창읍,근채류,40,1437,3592,0.451070707,1.544506298
2001,배,대관령면,과실류,0,0,0,0,0
2001,배,대화면,과실류,0,0,0,0,0
2001,배,미탄면,과실류,3.3,52.7,1596.9,10.30733934,18.34034439
2001,배,방림면,과실류,0,0,0,0,0
2001,배,봉평면,과실류,0,0,0,0,0
2001,배,용평면,과실류,0,0,0,0,0
2001,배,진부면,과실류,0,0,0,0,0
2001,배,평창읍,과실류,1.5,24,1600,2.269449495,6.75963496
2001,배추,대관령면,엽채류,99,2574,2600,1.156077362,0.711656357
2001,배추,대화면,엽채류,95,2822,2970,1.093203536,1.343778443
2001,배추,미탄면,엽채류,68,2669,3925,1.58305833,3.544592864
2001,배추,방림면,엽채류,140,4809,3435,2.264015836,3.008849592
2001,배추,봉평면,엽채류,59,1736,2942,0.778888404,0.654014837
2001,배추,용평면,엽채류,52,1560,3000,0.858721465,0.665558061
2001,배추,진부면,엽채류,91,2492,2738,0.642241868,0.408383467
2001,배추,평창읍,엽채류,40,1437,3592,0.451070707,1.544506298
2001,복숭아,대관령면,과실류,0,0,0,0,0
2001,복숭아,대화면,과실류,0,0,0,0,0
2001,복숭아,미탄면,과실류,0,0,0,0,0
2001,복숭아,방림면,과실류,0,0,0,0,0
2001,복숭아,봉평면,과실류,0,0,0,0,0
2001,복숭아,용평면,과실류,0,0,0,0,0
2001,복숭아,진부면,과실류,0,0,0,0,0
2001,복숭아,평창읍,과실류,0.9,4.2,600,7.262238382,21.60266673
2001,사과,대관령면,과실류,0,0,0,0,0
2001,사과,대화면,과실류,0,0,0,0,0
2001,사과,미탄면,과실류,0,0,0,0,0
2001,사과,방림면,과실류,0,0,0,0,0
2001,사과,봉평면,과실류,0,0,0,0,0
2001,사과,용평면,과실류,0,0,0,0,0
2001,사과,진부면,과실류,0,0,0,0,0
2001,사과,평창읍,과실류,1.5,30,2000,7.262238382,21.60266673
2001,상추,대관령면,엽채류,3.9,121,3181,3.809004202,2.825170444
2001,상추,대화면,엽채류,2.2,0,3090,2.117362637,0
2001,상추,미탄면,엽채류,0,0,0,0,0
2001,상추,방림면,엽채류,0,0,0,0,0
2001,상추,봉평면,엽채류,0,68,0,0,2.163437163
2001,상추,용평면,엽채류,1.6,49,3062,2.209856637,1.76544797
2001,상추,진부면,엽채류,0,0,0,0,0
2001,상추,평창읍,엽채류,0,0,0,0,0
2001,생강,대관령면,조미채류,0,0,0,,
2001,생강,대화면,조미채류,0,0,0,,
2001,생강,미탄면,조미채류,0,0,0,,
2001,생강,방림면,조미채류,0,0,0,,
2001,생강,봉평면,조미채류,0,0,0,,
2001,생강,용평면,조미채류,0,0,0,,
2001,생강,진부면,조미채류,0,0,0,,
2001,생강,평창읍,조미채류,0,0,0,,
2001,수박,대관령면,과채류,0,0,0,0,0
2001,수박,대화면,과채류,0,0,0,0,0
2001,수박,미탄면,과채류,0,0,0,0,0
2001,수박,방림면,과채류,0,0,0,0,0
2001,수박,봉평면,과채류,0,0,0,0,0
2001,수박,용평면,과채류,0,0,0,0,0
2001,수박,진부면,과채류,0,0,0,0,0
2001,수박,평창읍,과채류,7.4,230,3108.1,7.262238382,21.60266673
2001,수수,대관령면,잡곡,0,0,0,0,0
2001,수수,대화면,잡곡,2.5,2.4,95,1.165215288,1.50129114
2001,수수,미탄면,잡곡,7.2,7.3,102,6.789053702,12.73572476
2001,수수,방림면,잡곡,0.2,0.2,87,0.130999658,0.164383687
2001,수수,봉평면,잡곡,0,0,0,0,0
2001,수수,용평면,잡곡,0,0,0,0,0
2001,수수,진부면,잡곡,0,0,0,0,0
2001,수수,평창읍,잡곡,6,5.4,90,2.740467314,7.624470609
2001,시금치,대관령면,엽채류,1.6,44.4,2775,5.231542003,3.795822138
2001,시금치,대화면,엽채류,0,0,0,0,0
2001,시금치,미탄면,엽채류,0,0,0,0,0
2001,시금치,방림면,엽채류,0,0,0,0,0
2001,시금치,봉평면,엽채류,0,0,0,0,0
2001,시금치,용평면,엽채류,0.3,8.8,2933,1.387165443,1.160927544
2001,시금치,진부면,엽채류,0.4,11.8,2950,0.79045153,0.597947721
2001,시금치,평창읍,엽채류,0,0,0,0,0
2001,양배추,대관령면,엽채류,50,2150,4300,0.756573605,0.562761925
2001,양배추,대화면,엽채류,164,6900,4207,2.445404736,3.110600284
2001,양배추,미탄면,엽채류,12,520,4333,0.361991797,0.653801006
2001,양배추,방림면,엽채류,26,1120,4307,0.544821517,0.66341942
2001,양배추,봉평면,엽채류,87,3730,4287,1.48823652,1.330366094
2001,양배추,용평면,엽채류,113,4870,7309,2.418003345,1.967047136
2001,양배추,진부면,엽채류,34,1460,4294,0.310932141,0.22651524
2001,양배추,평창읍,엽채류,11,480,4363,0.160733646,0.488425814
2001,양파,대관령면,조미채류,116,4524,3900,2.903993439,2.273433481
2001,양파,대화면,조미채류,1,36,3600,0.024669671,0.031158104
2001,양파,미탄면,조미채류,0,0,0,0,0
2001,양파,방림면,조미채류,3.3,69,2100,0.114406659,0.078468013
2001,양파,봉평면,조미채류,13.3,439,3300,0.3764097,0.300607813
2001,양파,용평면,조미채류,4.8,158,3300,0.169932385,0.122522627
2001,양파,진부면,조미채류,162,5832,3600,2.451083889,1.737142694
2001,양파,평창읍,조미채류,0,0,0,0,0
2001,오이,대관령면,과채류,0,0,0,0,0
2001,오이,대화면,과채류,0.3,11,3667,2.223230769,2.845352465
2001,오이,미탄면,과채류,0,0,0,0,0
2001,오이,방림면,과채류,0.2,7.4,3700,2.08289457,2.515070407
2001,오이,봉평면,과채류,0,0,0,0,0
2001,오이,용평면,과채류,0.5,18.6,3720,5.317467532,4.310692264
2001,오이,진부면,과채류,0,0,0,0,0
2001,오이,평창읍,과채류,0,0,0,0,0
2001,옥수수,대관령면,잡곡,2.7,16.7,620,0.036336654,0.029465316
2001,옥수수,대화면,잡곡,75,412.5,550,0.994645119,1.253508984
2001,옥수수,미탄면,잡곡,100,530.8,531,2.682980242,4.498643068
2001,옥수수,방림면,잡곡,41.2,229.9,558,0.767853045,0.917946796
2001,옥수수,봉평면,잡곡,70,287.7,411,1.065002768,0.691688538
2001,옥수수,용평면,잡곡,23.9,100.2,419,0.454858533,0.27281102
2001,옥수수,진부면,잡곡,40,211.2,52,0.325346908,0.220875154
2001,옥수수,평창읍,잡곡,206,1360.5,660,2.677203126,9.331775863
2001,자두,대관령면,과실류,0,0,0,,
2001,자두,대화면,과실류,0,0,0,,
2001,자두,미탄면,과실류,0,0,0,,
2001,자두,방림면,과실류,0,0,0,,
2001,자두,봉평면,과실류,0,0,0,,
2001,자두,용평면,과실류,0,0,0,,
2001,자두,진부면,과실류,0,0,0,,
2001,자두,평창읍,과실류,0,0,0,,
2001,조,대관령면,잡곡,0,0,0,0,0
2001,조,대화면,잡곡,3,3,100,4.940512821,6.525498421
2001,조,미탄면,잡곡,1.5,1.4,90,4.997497864,8.493126534
2001,조,방림면,잡곡,0,0,0,0,0
2001,조,봉평면,잡곡,0,0,0,0,0
2001,조,용평면,잡곡,0,0,0,0,0
2001,조,진부면,잡곡,0,0,0,0,0
2001,조,평창읍,잡곡,0,0,0,0,0
2001,콩,대관령면,두류,1.2,1.4,114,0.035982496,0.02402633
2001,콩,대화면,두류,45,54,120,1.329683474,1.596107087
2001,콩,미탄면,두류,47,54.5,116,2.809598081,4.492746278
2001,콩,방림면,두류,31.7,37.4,118,1.31634286,1.452495881
2001,콩,봉평면,두류,22.5,34.2,134,0.762718147,0.799763522
2001,콩,용평면,두류,12,20.5,170.8,0.508848568,0.542891218
2001,콩,진부면,두류,30.4,48.6,15.9,0.550920763,0.494372141
2001,콩,평창읍,두류,61,73.2,120,1.766333897,4.883617061
2001,토마토,대관령면,과채류,0,0,0,0,0
2001,토마토,대화면,과채류,0,0,0,0,0
2001,토마토,미탄면,과채류,0,0,0,0,0
2001,토마토,방림면,과채류,0.3,12.6,4200,1.249736742,0.272718478
2001,토마토,봉평면,과채류,0,0,0,0,0
2001,토마토,용평면,과채류,2,560,28000,8.507948052,8.265092046
2001,토마토,진부면,과채류,0,0,0,0,0
2001,토마토,평창읍,과채류,0.2,8.4,4200,0.580979071,0.312327712
2001,파,대관령면,조미채류,8.2,215,2621,5.226000115,3.866484036
2001,파,대화면,조미채류,0,0,0,0,0
2001,파,미탄면,조미채류,0.2,5.2,2600,0.254110061,0.449197261
2001,파,방림면,조미채류,0,0,0,0,0
2001,파,봉평면,조미채류,0,0,0,0,0
2001,파,용평면,조미채류,0,0,0,0,0
2001,파,진부면,조미채류,3.4,88.8,2611,1.309604018,0.946561967
2001,파,평창읍,조미채류,0,0,0,0,0
2001,팥,대관령면,두류,0.2,0,60,0.005114139,0
2001,팥,대화면,두류,95,98.8,10,2.393822091,2.834497076
2001,팥,미탄면,두류,14.9,17.6,118,0.759565299,1.408247085
2001,팥,방림면,두류,58.9,54.2,92,2.085727476,2.043117747
2001,팥,봉평면,두류,34,33.3,98,0.982863,0.755841131
2001,팥,용평면,두류,6.3,6,96,0.227813978,0.154227212
2001,팥,진부면,두류,11.8,14.2,120.3,0.182360205,0.140202858
2001,팥,평창읍,두류,73,109.5,150,1.802595722,7.090803377
2001,포도,대관령면,과실류,0,0,0,0,0
2001,포도,대화면,과실류,0,0,0,0,0
2001,포도,미탄면,과실류,0,0,0,0,0
2001,포도,방림면,과실류,0,0,0,0,0
2001,포도,봉평면,과실류,0.1,1.2,0,0.157440092,0.172091593
2001,포도,용평면,과실류,0,0,0,0,0
2001,포도,진부면,과실류,0,0,0,0,0
2001,포도,평창읍,과실류,5.3,51.6,973.6,7.127752486,21.11169703
2001,호박,대관령면,과채류,0,0,0,0,0
2001,호박,대화면,과채류,1,20.8,2080,2.179638009,2.795943893
2001,호박,미탄면,과채류,0,0,0,0,0
2001,호박,방림면,과채류,0.9,18.8,2089,2.756772224,3.320458122
2001,호박,봉평면,과채류,0,0,0,0,0
2001,호박,용평면,과채류,1.5,31.6,2160,4.691883117,3.805773072
2001,호박,진부면,과채류,0,0,0,0,0
2001,호박,평창읍,과채류,0,0,0,0,0
2002,감자,대관령면,서류,373,9717,2605,1.230745689,0.854194989
2002,감자,대화면,서류,190.9,4944,2590,0.553997502,0.483070892
2002,감자,미탄면,서류,17.3,384.1,2220,0.081169054,0.072475976
2002,감자,방림면,서류,123.1,2191,1780,0.363466914,0.193621467
2002,감자,봉평면,서류,496.9,17392,3500,1.53937739,1.587115642
2002,감자,용평면,서류,432,15172,3512,1.660975625,1.526594469
2002,감자,진부면,서류,1025.6,33394,3256,1.864174698,1.664688256
2002,감자,평창읍,서류,26,650,2500,0.073804278,0.139441412
2002,겉보리,대관령면,맥류,0,0,0,,
2002,겉보리,대화면,맥류,0,0,0,,
2002,겉보리,미탄면,맥류,0,0,0,,
