year,crop,region,sort,area,production,kg/10a,areaLQ,productionLQ
2003,수수,진부면,잡곡,0,0,0,0,0
2003,수수,평창읍,잡곡,15,11,73.3,4.583092675,11.46025657
2003,시금치,대관령면,엽채류,0.7,10,1428.6,6.25007672,4.853538033
2003,시금치,대화면,엽채류,0,0,0,0,0
2003,시금치,미탄면,엽채류,0,0,0,0,0
2003,시금치,방림면,엽채류,0,0,0,0,0
2003,시금치,봉평면,엽채류,0,0,0,0,0
2003,시금치,용평면,엽채류,0.2,3,1500,2.597304053,2.649055088
2003,시금치,진부면,엽채류,0,0,0,0,0
2003,시금치,평창읍,엽채류,0,0,0,0,0
2003,양배추,대관령면,엽채류,38.4,2112,5500,0.606953612,0.472968022
2003,양배추,대화면,엽채류,160.4,8662,5400.2,2.81463442,2.620997565
2003,양배추,미탄면,엽채류,19.7,1143,5802,0.713847173,1.325505943
2003,양배추,방림면,엽채류,67,3886,5800,0.801766265,0.667170487
2003,양배추,봉평면,엽채류,102,5508,5400,1.739020796,1.831808449
2003,양배추,용평면,엽채류,77.7,4274,5500.6,1.786285134,1.741340418
2003,양배추,진부면,엽채류,29,1682,5800,0.267840375,0.243614386
2003,양배추,평창읍,엽채류,14.2,908,6394.4,0.213348794,0.671511686
2003,양파,대관령면,조미채류,40,2200,5500,2.128692166,1.67282704
2003,양파,대화면,조미채류,1,55,5500,0.059080781,0.056506918
2003,양파,미탄면,조미채류,1.7,93,5470.6,0.207403716,0.366192033
2003,양파,방림면,조미채류,1.1,60,5454.5,0.044319439,0.034976454
2003,양파,봉평면,조미채류,1.1,60,5454.5,0.063143098,0.067752897
2003,양파,용평면,조미채류,1,50,5000,0.077403101,0.069168708
2003,양파,진부면,조미채류,102,5610,5500,3.171807439,2.758864021
2003,양파,평창읍,조미채류,3.1,170,5483.9,0.156816637,0.426881311
2003,오이,대관령면,과채류,0,0,0,0,0
2003,오이,대화면,과채류,0.1,5,5000,0.178423957,0.083910953
2003,오이,미탄면,과채류,0,0,0,0,0
2003,오이,방림면,과채류,0.1,5,5000,0.121677006,0.047610665
2003,오이,봉평면,과채류,0.7,47,6714.3,1.213495531,0.866930329
2003,오이,용평면,과채류,0,0,0,0,0
2003,오이,진부면,과채류,3.5,385,11000,3.286863199,3.092700624
2003,오이,평창읍,과채류,0.6,66,11000,0.916618535,2.707147222
2003,옥수수,대관령면,잡곡,5,23,460,0.05848481,0.042161763
2003,옥수수,대화면,잡곡,95,484,509.5,1.233644539,1.198800343
2003,옥수수,미탄면,잡곡,84,421,501.2,2.252511977,3.996415212
2003,옥수수,방림면,잡곡,49,236,481.6,0.433928186,0.331664579
2003,옥수수,봉평면,잡곡,95,484,509.5,1.198607564,1.317602914
2003,옥수수,용평면,잡곡,24,120,500,0.408309807,0.400205882
2003,옥수수,진부면,잡곡,54,268,496.3,0.369080085,0.317734807
2003,옥수수,평창읍,잡곡,281,1406,500.4,3.124330523,8.511500048
2003,자두,대관령면,과실류,0,0,0,,
2003,자두,대화면,과실류,0,0,0,,
2003,자두,미탄면,과실류,0,0,0,,
2003,자두,방림면,과실류,0,0,0,,
2003,자두,봉평면,과실류,0,0,0,,
2003,자두,용평면,과실류,0,0,0,,
2003,자두,진부면,과실류,0,0,0,,
2003,자두,평창읍,과실류,0,0,0,,
2003,조,대관령면,잡곡,0,0,0,0,0
2003,조,대화면,잡곡,1,0.5,50,1.784239575,1.420892142
2003,조,미탄면,잡곡,0,0,0,0,0
2003,조,방림면,잡곡,2,1,50,2.433540113,1.612414519
2003,조,봉평면,잡곡,0,0,0,0,0
2003,조,용평면,잡곡,0,0,0,0,0
2003,조,진부면,잡곡,1,1,100,0.939103771,1.360252742
2003,조,평창읍,잡곡,1,0.5,50,1.527697558,3.472805022
2003,콩,대관령면,두류,0.5,0.5,100,0.018329865,0.015633299
2003,콩,대화면,두류,38,35.6,93.7,1.546558026,1.503977014
2003,콩,미탄면,두류,40.1,36.1,90,3.370143416,5.845012087
2003,콩,방림면,두류,24,22.5,93.8,0.666114994,0.539335877
2003,콩,봉평면,두류,27.5,25.1,91.3,1.087432453,1.165474056
2003,콩,용평면,두류,6.8,6.4,94.1,0.362579854,0.364059107
2003,콩,진부면,두류,21.3,19.5,91.5,0.456270765,0.394325002
2003,콩,평창읍,두류,61,56.1,92,2.125674066,5.792597475
2003,토마토,대관령면,과채류,0,0,0,0,0
2003,토마토,대화면,과채류,0.7,27,3857.1,0.821689278,0.293977685
2003,토마토,미탄면,과채류,0,0,0,0,0
2003,토마토,방림면,과채류,3.1,124,4000,2.48157051,0.766051342
2003,토마토,봉평면,과채류,0.5,20,4000,0.570251659,0.239341652
2003,토마토,용평면,과채류,2,560,28000,3.075754799,8.209928071
2003,토마토,진부면,과채류,0,0,0,0,0
2003,토마토,평창읍,과채류,1.3,52,4000,1.306583438,1.383799702
2003,파,대관령면,조미채류,9.5,285,3000,3.423328376,2.687945951
2003,파,대화면,조미채류,0,0,0,0,0
2003,파,미탄면,조미채류,0,0,0,0,0
2003,파,방림면,조미채류,0,0,0,0,0
2003,파,봉평면,조미채류,0,0,0,0,0
2003,파,용평면,조미채류,0,0,0,0,0
2003,파,진부면,조미채류,10,300,3000,2.105613836,1.829936424
2003,파,평창읍,조미채류,2.8,84,3000,0.959092638,2.616283604
2003,팥,대관령면,두류,0.2,0.2,100,0.009641047,0.009459669
2003,팥,대화면,두류,49,40,81.6,2.622307713,2.556327691
2003,팥,미탄면,두류,31.5,24.7,78.4,3.481124164,6.049792752
2003,팥,방림면,두류,22,17.6,80,0.802907656,0.638197051
2003,팥,봉평면,두류,12.8,10.1,78.9,0.665555866,0.709439875
2003,팥,용평면,두류,2.2,1.7,77.3,0.154249011,0.14628715
2003,팥,진부면,두류,6,4.7,78.3,0.169004878,0.14377484
2003,팥,평창읍,두류,43,34.4,80,1.970335783,5.373215566
2003,포도,대관령면,과실류,0,0,0,0,0
2003,포도,대화면,과실류,0,0,0,0,0
2003,포도,미탄면,과실류,0,0,0,0,0
2003,포도,방림면,과실류,0,0,0,0,0
2003,포도,봉평면,과실류,0,0,0,0,0
2003,포도,용평면,과실류,0,0,0,0,0
2003,포도,진부면,과실류,0,0,0,0,0
2003,포도,평창읍,과실류,3.6,72,2000,7.638487792,20.83683013
2003,호박,대관령면,과채류,0,0,0,0,0
2003,호박,대화면,과채류,3.3,83,2515.2,1.247455635,0.929834805
2003,호박,미탄면,과채류,0,0,0,0,0
2003,호박,방림면,과채류,12.8,328,2562.5,3.299715407,2.084909181
2003,호박,봉평면,과채류,5.4,285,5277.8,1.983315941,3.509217239
2003,호박,용평면,과채류,0.2,5,2500,0.099049731,0.075422068
2003,호박,진부면,과채류,0.4,22,5500,0.079585065,0.117971985
2003,호박,평창읍,과채류,1.5,38,2533.3,0.485497105,1.040472464
2004,감자,대관령면,서류,358,8152,2277,1.15648616,0.970613378
2004,감자,대화면,서류,344,7833,2277,0.779869239,0.749581068
2004,감자,미탄면,서류,23,524,2278,0.184322866,0.331939995
2004,감자,방림면,서류,96,2186,2277,0.253624791,0.186667653
2004,감자,봉평면,서류,390,8880,2277,1.415731379,1.422849151
2004,감자,용평면,서류,400,9108,2277,1.803285683,1.705196681
2004,감자,진부면,서류,868,19764,2277,1.872168786,1.784924057
2004,감자,평창읍,서류,36,820,2277,0.119951077,0.331441552
2004,겉보리,대관령면,맥류,0,0,0,,
2004,겉보리,대화면,맥류,0,0,0,,
2004,겉보리,미탄면,맥류,0,0,0,,
2004,겉보리,방림면,맥류,0,0,0,,
2004,겉보리,봉평면,맥류,0,0,0,,
2004,겉보리,용평면,맥류,0,0,0,,
2004,겉보리,진부면,맥류,0,0,0,,
2004,겉보리,평창읍,맥류,0,0,0,,
2004,고구마,대관령면,서류,0,0,0,0,0
2004,고구마,대화면,서류,0,0,0,0,0
2004,고구마,미탄면,서류,0,0,0,0,0
2004,고구마,방림면,서류,0,0,0,0,0
2004,고구마,봉평면,서류,0,0,0,0,0
2004,고구마,용평면,서류,0,0,0,0,0
2004,고구마,진부면,서류,0,0,0,0,0
2004,고구마,평창읍,서류,4,55,1375,8.379915533,23.14715046
2004,고추,대관령면,조미채류,12,28,233.3,0.264712793,0.220713277
2004,고추,대화면,조미채류,74.3,175,235.5,1.15023991,1.10870717
2004,고추,미탄면,조미채류,74,174,235.1,4.049667529,7.297361643
2004,고추,방림면,조미채류,91.8,216,235.3,1.656149053,1.221127429
2004,고추,봉평면,조미채류,7,16,228.6,0.173520409,0.169728276
2004,고추,용평면,조미채류,11.4,26,228.1,0.350950338,0.322264992
2004,고추,진부면,조미채류,14.7,35,238.1,0.216510459,0.20926725
2004,고추,평창읍,조미채류,83.1,195,234.7,1.890771058,5.218143745
2004,기타과실류,대관령면,과실류,0,0,0,,
2004,기타과실류,대화면,과실류,0,0,0,,
2004,기타과실류,미탄면,과실류,0,0,0,,
2004,기타과실류,방림면,과실류,0,0,0,,
2004,기타과실류,봉평면,과실류,0,0,0,,
2004,기타과실류,용평면,과실류,0,0,0,,
2004,기타과실류,진부면,과실류,0,0,0,,
2004,기타과실류,평창읍,과실류,0,0,0,,
2004,기타두류,대관령면,두류,3,3,100,1.740959314,1.57349163
2004,기타두류,대화면,두류,1,1,100,0.407261449,0.421552397
2004,기타두류,미탄면,두류,4,3,75,5.758658497,8.371641673
2004,기타두류,방림면,두류,2,2,100,0.949205877,0.752332782
2004,기타두류,봉평면,두류,1,1,100,0.652118025,0.70584115
2004,기타두류,용평면,두류,1,1,100,0.809868481,0.824731414
2004,기타두류,진부면,두류,0,0,0,0,0
2004,기타두류,평창읍,두류,2,2,100,1.19713079,3.561100071
2004,기타잡곡,대관령면,잡곡,0,0,0,0,0
2004,기타잡곡,대화면,잡곡,0,0,0,0,0
2004,기타잡곡,미탄면,잡곡,2,2,100,5.038826185,9.069278479
2004,기타잡곡,방림면,잡곡,0,0,0,0,0
2004,기타잡곡,봉평면,잡곡,0,0,100,0,0
2004,기타잡곡,용평면,잡곡,2,2,0,2.834539683,2.680377095
2004,기타잡곡,진부면,잡곡,0,0,0,0,0
2004,기타잡곡,평창읍,잡곡,4,4,100,4.189957766,11.57357523
2004,녹두,대관령면,두류,0,0,0,0,0
2004,녹두,대화면,두류,1,1,100,5.701660281,5.480181156
2004,녹두,미탄면,두류,0,0,0,0,0
2004,녹두,방림면,두류,0,0,0,0,0
2004,녹두,봉평면,두류,0,0,0,0,0
2004,녹두,용평면,두류,0,0,0,0,0
2004,녹두,진부면,두류,0,0,0,0,0
2004,녹두,평창읍,두류,0,0,0,0,0
2004,논벼,대관령면,미곡,0,0,0,0,0
2004,논벼,대화면,미곡,217,954,440,1.340477011,1.26588204
2004,논벼,미탄면,미곡,32,140,438,0.698775462,1.229732675
2004,논벼,방림면,미곡,93,409,440,0.669483235,0.484280073
2004,논벼,봉평면,미곡,95,413,435,0.939671694,0.917593495
2004,논벼,용평면,미곡,47,202,430,0.577349361,0.524393388
2004,논벼,진부면,미곡,28,123,439,0.164558225,0.154029672
2004,논벼,평창읍,미곡,411,1889,460,3.731468347,10.58715913
2004,당근,대관령면,근채류,162,5346,3300,4.739521934,3.978119296
2004,당근,대화면,근채류,0.3,9,3000,0.006159518,0.005382695
2004,당근,미탄면,근채류,0,0,0,0,0
2004,당근,방림면,근채류,0,0,0,0,0
2004,당근,봉평면,근채류,0.5,16,3200,0.016437977,0.016022586
2004,당근,용평면,근채류,0,0,0,0,0
2004,당근,진부면,근채류,114.9,3792,3300.3,2.244436967,2.140326223
2004,당근,평창읍,근채류,0,0,0,0,0
2004,딸기,대관령면,과채류,8.3,232,2795.2,4.922128279,4.528724837
2004,딸기,대화면,과채류,0.1,0.3,0,0.041617958,0.004706712
2004,딸기,미탄면,과채류,0,0,0,0,0
2004,딸기,방림면,과채류,2,25,0,0.969991407,0.349997358
2004,딸기,봉평면,과채류,0,0,0,0,0
2004,딸기,용평면,과채류,0,0,0,0,0
2004,딸기,진부면,과채류,3.3,92,0,1.30664207,1.362192774
2004,딸기,평창읍,과채류,0,0,0,0,0
2004,마늘,대관령면,조미채류,0,0,700,0,0
2004,마늘,대화면,조미채류,0.8,5.6,700,0.356353768,0.342511322
2004,마늘,미탄면,조미채류,0.6,4.2,700,0.94477991,1.700489715
2004,마늘,방림면,조미채류,0.4,2.8,700,0.207638786,0.152817596
2004,마늘,봉평면,조미채류,2,14,700,1.42650818,1.433739835
2004,마늘,용평면,조미채류,0.1,0.7,700,0.088579365,0.083761784
2004,마늘,진부면,조미채류,0,0,700,0,0
2004,마늘,평창읍,조미채류,8.9,62.3,700,5.826660019,16.09450305
2004,메밀,대관령면,잡곡,0,0,0,0,0
2004,메밀,대화면,잡곡,5,3,0,1.018153622,0.913363526
2004,메밀,미탄면,잡곡,0,0,0,0,0
2004,메밀,방림면,잡곡,0,0,0,0,0
2004,메밀,봉평면,잡곡,22,14,0,7.173298276,7.136838292
2004,메밀,용평면,잡곡,1,1,0,0.40493424,0.595639354
2004,메밀,진부면,잡곡,0,0,0,0,0
2004,메밀,평창읍,잡곡,0,0,0,0,0
2004,무,대관령면,근채류,64,1856,2900,1.139777543,0.918631583
2004,무,대화면,근채류,91,2802,3079.1,1.137332498,1.114653571
2004,무,미탄면,근채류,36,1100,3055.6,1.590510677,2.896691732
2004,무,방림면,근채류,103,3108,3017.5,1.500169744,1.1032685
2004,무,봉평면,근채류,35,1135,3242.9,0.700433653,0.75600219
2004,무,용평면,근채류,34,1006,2958.8,0.845018406,0.782944064
2004,무,진부면,근채류,66,1920,2909.1,0.784787214,0.72082099
2004,무,평창읍,근채류,27.2,849,3121.3,0.499635472,1.426533881
2004,배,대관령면,과실류,0,0,0,0,0
2004,배,대화면,과실류,0,0,0,0,0
2004,배,미탄면,과실류,3.1,62,2000,14.87653445,26.77596503
2004,배,방림면,과실류,0,0,0,0,0
2004,배,봉평면,과실류,0,0,0,0,0
2004,배,용평면,과실류,0,0,0,0,0
2004,배,진부면,과실류,0,0,0,0,0
2004,배,평창읍,과실류,1.1,22,0,2.194739782,6.06234893
2004,배추,대관령면,엽채류,345,13455,3900,1.2028256,0.887935942
2004,배추,대화면,엽채류,474.9,22275,4690.5,1.161961321,1.181473614
2004,배추,미탄면,엽채류,79,3186,4032.9,0.683289308,1.118638853
2004,배추,방림면,엽채류,704.4,34794,4939.5,2.008472873,1.646793336
2004,배추,봉평면,엽채류,178,7459,4190.4,0.69736863,0.662433569
2004,배추,용평면,엽채류,160,6240,3900,0.778485773,0.647518048
2004,배추,진부면,엽채류,312.1,12214,3913.5,0.726516024,0.611390442
2004,배추,평창읍,엽채류,76.9,3698,4808.8,0.276537572,0.828468195
2004,복숭아,대관령면,과실류,0,0,0,0,0
2004,복숭아,대화면,과실류,0,0,0,0,0
2004,복숭아,미탄면,과실류,0,0,0,0,0
2004,복숭아,방림면,과실류,1.6,24,1500,5.062431343,3.72583854
2004,복숭아,봉평면,과실류,0,0,0,0,0
2004,복숭아,용평면,과실류,0,0,0,0,0
2004,복숭아,진부면,과실류,0,0,0,0,0
2004,복숭아,평창읍,과실류,0.5,7.5,1500,1.995217984,5.5112263
2004,사과,대관령면,과실류,0,0,0,0,0
2004,사과,대화면,과실류,0,0,0,0,0
2004,사과,미탄면,과실류,0.6,1.2,200,2.879329249,5.182444845
2004,사과,방림면,과실류,0,0,0,0,0
2004,사과,봉평면,과실류,0,0,0,0,0
2004,사과,용평면,과실류,0,0,0,0,0
2004,사과,진부면,과실류,2,4,0,2.583116357,2.462805051
2004,사과,평창읍,과실류,1.6,3.2,200,3.192348774,8.81796208
2004,상추,대관령면,엽채류,0,0,0,,
2004,상추,대화면,엽채류,0,0,0,,
2004,상추,미탄면,엽채류,0,0,0,,
2004,상추,방림면,엽채류,0,0,0,,
2004,상추,봉평면,엽채류,0,0,0,,
2004,상추,용평면,엽채류,0,0,0,,
2004,상추,진부면,엽채류,0,0,0,,
2004,상추,평창읍,엽채류,0,0,0,,
2004,생강,대관령면,조미채류,0,0,0,,
2004,생강,대화면,조미채류,0,0,0,,
2004,생강,미탄면,조미채류,0,0,0,,
2004,생강,방림면,조미채류,0,0,0,,
2004,생강,봉평면,조미채류,0,0,0,,
2004,생강,용평면,조미채류,0,0,0,,
2004,생강,진부면,조미채류,0,0,0,,
2004,생강,평창읍,조미채류,0,0,0,,
2004,수박,대관령면,과채류,0,0,0,0,0
2004,수박,대화면,과채류,0,0,0,0,0
2004,수박,미탄면,과채류,0,0,0,0,0
2004,수박,방림면,과채류,0,0,0,0,0
2004,수박,봉평면,과채류,0,0,0,0,0
2004,수박,용평면,과채류,0,0,0,0,0
2004,수박,진부면,과채류,0,0,0,0,0
2004,수박,평창읍,과채류,7.7,319,4142.9,8.379915533,23.14715046
2004,수수,대관령면,잡곡,0,0,0,0,0
2004,수수,대화면,잡곡,3,3,100,1.069061303,1.027533967
2004,수수,미탄면,잡곡,2,2,100,2.519413093,4.534639239
2004,수수,방림면,잡곡,0,0,0,0,0
2004,수수,봉평면,잡곡,0,0,0,0,0
2004,수수,용평면,잡곡,1,1,100,0.708634921,0.670094274
2004,수수,진부면,잡곡,0,0,0,0,0
2004,수수,평창읍,잡곡,10,10,100,5.237447208,14.46696904
2004,시금치,대관령면,엽채류,50,1425,2850,4.690806465,3.841957618
2004,시금치,대화면,엽채류,3.7,108,2918.9,0.243604423,0.234029089
2004,시금치,미탄면,엽채류,0,0,0,0,0
2004,시금치,방림면,엽채류,11.5,346,3008.7,0.882344955,0.669037733
2004,시금치,봉평면,엽채류,4,154,3850,0.421692949,0.558756023
2004,시금치,용평면,엽채류,4,114,2850,0.523702482,0.483294565
2004,시금치,진부면,엽채류,13.4,382,2850.7,0.839363675,0.781202931
2004,시금치,평창읍,엽채류,0,0,0,0,0
2004,양배추,대관령면,엽채류,46,2806,6100,0.735825817,0.609940361
2004,양배추,대화면,엽채류,136,8432,6200,1.526729274,1.473121892
2004,양배추,미탄면,엽채류,7.7,477,6194.8,0.305563785,0.551650833
2004,양배추,방림면,엽채류,94,5828,6200,1.229725274,0.908565113
2004,양배추,봉평면,엽채류,115,7130,6200,2.06715893,2.085705693
2004,양배추,용평면,엽채류,75,4575,6100,1.674270338,1.563724204
2004,양배추,진부면,엽채류,28.1,1742,6199.3,0.300117535,0.287217337
2004,양배추,평창읍,엽채류,6.1,378,6196.7,0.100644782,0.278934675
2004,양파,대관령면,조미채류,30.7,1381,4498.4,1.37044746,1.126486232
2004,양파,대화면,조미채류,5,260,5200,0.156639019,0.170456646
2004,양파,미탄면,조미채류,7,357,5100,0.775204028,1.549339594
2004,양파,방림면,조미채류,6.7,342,5104.5,0.244603053,0.200076059
2004,양파,봉평면,조미채류,1,45,4500,0.050162925,0.049397903
2004,양파,용평면,조미채류,0,0,0,0,0
2004,양파,진부면,조미채류,123,5535,4500,3.666038215,3.424621905
2004,양파,평창읍,조미채류,8.6,439,5104.7,0.395974031,1.215647691
2004,오이,대관령면,과채류,0,0,0,0,0
2004,오이,대화면,과채류,0.7,65,9285.7,1.478208221,1.583163445
2004,오이,미탄면,과채류,0,0,0,0,0
2004,오이,방림면,과채류,0.9,68,7555.6,2.214813712,1.477915954
2004,오이,봉평면,과채류,1,86,8600,3.381352723,3.507246246
2004,오이,용평면,과채류,0,0,,0,0
2004,오이,진부면,과채류,0.1,6,6000,0.20090905,0.137917083
2004,오이,평창읍,과채류,0,0,,0,0
2004,옥수수,대관령면,잡곡,7,32,457,0.084629967,0.071071935
2004,옥수수,대화면,잡곡,92,420,457,0.780584443,0.749731624
2004,옥수수,미탄면,잡곡,100,457,457,2.999301301,5.400208814
2004,옥수수,방림면,잡곡,35,160,457,0.346064643,0.25486192
2004,옥수수,봉평면,잡곡,95,434,457,1.290650258,1.297184289
2004,옥수수,용평면,잡곡,35,160,457,0.590529101,0.558775681
2004,옥수수,진부면,잡곡,32,146,456,0.258311636,0.245959618
2004,옥수수,평창읍,잡곡,276,1261,457,3.441751022,9.507673202
2004,자두,대관령면,과실류,0,0,0,,
2004,자두,대화면,과실류,0,0,0,,
2004,자두,미탄면,과실류,0,0,0,,
2004,자두,방림면,과실류,0,0,0,,
2004,자두,봉평면,과실류,0,0,0,,
2004,자두,용평면,과실류,0,0,0,,
2004,자두,진부면,과실류,0,0,0,,
2004,자두,평창읍,과실류,0,0,0,,
2004,조,대관령면,잡곡,0,0,0,0,0
2004,조,대화면,잡곡,1,1,100,2.85083014,2.740090578
2004,조,미탄면,잡곡,0,0,0,0,0
2004,조,방림면,잡곡,0,0,0,0,0
2004,조,봉평면,잡곡,0,0,0,0,0
2004,조,용평면,잡곡,0,0,0,0,0
2004,조,진부면,잡곡,0,0,0,0,0
2004,조,평창읍,잡곡,1,1,100,4.189957766,11.57357523
2004,콩,대관령면,두류,1,2,200,0.034868999,0.03767107
2004,콩,대화면,두류,59,91,154,1.443768054,1.3776146
2004,콩,미탄면,두류,43,67,156,3.719648514,6.714272465
2004,콩,방림면,두류,29,45,155,0.826990528,0.607893201
2004,콩,봉평면,두류,20,31,155,0.783661146,0.785784484
2004,콩,용평면,두류,10,16,160,0.486616255,0.473878823
2004,콩,진부면,두류,20,31,155,0.465626124,0.442896709
2004,콩,평창읍,두류,51,79,155,1.834230438,5.051449962
2004,토마토,대관령면,과채류,0,0,0,0,0
2004,토마토,대화면,과채류,0.9,35,3888.9,0.90026215,0.192383491
2004,토마토,미탄면,과채류,0,0,0,0,0
2004,토마토,방림면,과채류,2.1,126,6000,2.447951998,0.618014592
2004,토마토,봉평면,과채류,0.5,28,5600,0.800846698,0.257699276
2004,토마토,용평면,과채류,2,800,40000,3.978301309,8.60301575
2004,토마토,진부면,과채류,0.2,8,0,0.190334889,0.041499624
2004,토마토,평창읍,과채류,0,0,0,0,0
2004,파,대관령면,조미채류,12,367,3058.3,3.610878576,2.957891477
2004,파,대화면,조미채류,0,0,0,0,0
2004,파,미탄면,조미채류,0,0,0,0,0
2004,파,방림면,조미채류,0,0,0,0,0
2004,파,봉평면,조미채류,0,0,0,0,0
2004,파,용평면,조미채류,1,31,0,0.419931805,0.39286851
2004,파,진부면,조미채류,14,448,3200,2.8127267,2.73877895
2004,파,평창읍,조미채류,0,0,0,0,0
2004,팥,대관령면,두류,0,0,0,0,0
2004,팥,대화면,두류,51,67,131,1.817404215,1.74015231
2004,팥,미탄면,두류,29,38,131,3.653148984,6.533319094
2004,팥,방림면,두류,24,32,133,0.996666171,0.741636107
2004,팥,봉평면,두류,7,9,129,0.39942229,0.39139059
2004,팥,용평면,두류,2,3,150,0.141726984,0.152438508
2004,팥,진부면,두류,6,8,133,0.203420413,0.196090639
2004,팥,평창읍,두류,41,54,132,2.147353355,5.923915284
2004,포도,대관령면,과실류,0,0,0,0,0
2004,포도,대화면,과실류,0,0,0,0,0
2004,포도,미탄면,과실류,0,0,0,0,0
2004,포도,방림면,과실류,0,0,0,0,0
2004,포도,봉평면,과실류,0,0,0,0,0
2004,포도,용평면,과실류,0,0,0,0,0
2004,포도,진부면,과실류,0,0,0,0,0
2004,포도,평창읍,과실류,3.6,72,2000,8.379915533,23.14715046
2004,호박,대관령면,과채류,0,0,0,0,0
2004,호박,대화면,과채류,4.3,112,2604.7,0.407939088,0.367533107
2004,호박,미탄면,과채류,0,0,0,0,0
2004,호박,방림면,과채류,46.4,1206,2599.1,5.129818116,3.531459089
2004,호박,봉평면,과채류,4,206,5150,0.607630772,1.131881796
2004,호박,용평면,과채류,1,26,2600,0.188654887,0.166921687
2004,호박,진부면,과채류,0.2,5,2500,0.018051728,0.015484702
2004,호박,평창읍,과채류,4.2,115,2738.1,0.585618057,1.593965451
2005,감자,대관령면,서류,534,14471,2710,1.313558079,1.088606189
2005,감자,대화면,서류,340,9214,2710,0.714693289,0.710968415
2005,감자,미탄면,서류,20,542,2710,0.167900986,0.244320751
2005,감자,방림면,서류,138,3740,2710,0.340339733,0.271102849
2005,감자,봉평면,서류,495,13415,2710,1.499597757,1.525158555
2005,감자,용평면,서류,349,9458,2710,1.466841589,1.370793453
2005,감자,진부면,서류,878,23794,2710,1.810723407,1.653745287
2005,감자,평창읍,서류,36,975,2708,0.109010553,0.299193425
2005,겉보리,대관령면,맥류,0,0,0,,
2005,겉보리,대화면,맥류,0,0,0,,
2005,겉보리,미탄면,맥류,0,0,0,,
2005,겉보리,방림면,맥류,0,0,0,,
2005,겉보리,봉평면,맥류,0,0,0,,
2005,겉보리,용평면,맥류,0,0,0,,
2005,겉보리,진부면,맥류,0,0,0,,
2005,겉보리,평창읍,맥류,0,0,0,,
2005,고구마,대관령면,서류,0,0,0,0,0
2005,고구마,대화면,서류,0,0,0,0,0
2005,고구마,미탄면,서류,1,14,1400,5.855546895,8.371200463
2005,고구마,방림면,서류,0,0,0,0,0
2005,고구마,봉평면,서류,0,0,0,0,0
2005,고구마,용평면,서류,0,0,0,0,0
2005,고구마,진부면,서류,0,0,0,0,0
2005,고구마,평창읍,서류,3,43,1433,6.336238403,17.50308182
2005,고추,대관령면,조미채류,1,32.4,3240,0.017313249,0.048283944
2005,고추,대화면,조미채류,93.6,515.9,551.2,1.38480044,0.788593325
2005,고추,미탄면,조미채류,22,513.5,2334.1,1.299919593,4.585503033
