year,crop,region,sort,area,production,kg/10a,areaLQ,productionLQ
2007,토마토,용평면,과채류,2,159.7,7986,2.066908003,1.86043021
2007,토마토,진부면,과채류,2.9,234,7986,1.390410433,1.131280953
2007,토마토,평창읍,과채류,2.5,199.7,7986,1.28946146,3.08960123
2007,파,대관령면,조미채류,61,2079.5,3409,3.045373974,2.326428252
2007,파,대화면,조미채류,0,0,0,0,0
2007,파,미탄면,조미채류,0,0,0,0,0
2007,파,방림면,조미채류,0,0,0,0,0
2007,파,봉평면,조미채류,5.9,202.5,3409,0.371601634,0.322623008
2007,파,용평면,조미채류,2,68.2,3409,0.178880476,0.161410726
2007,파,진부면,조미채류,77,2624.9,3409,3.19504913,2.578142565
2007,파,평창읍,조미채류,2,68.2,3409,0.089277115,0.214362241
2007,팥,대관령면,두류,0.2,0,130,0.013197111,0
2007,팥,대화면,두류,36,47,130,1.991584589,2.11523622
2007,팥,미탄면,두류,19.9,26,130,2.043337377,2.998654435
2007,팥,방림면,두류,18.7,24,130,1.408625306,1.191295385
2007,팥,봉평면,두류,2,3,130,0.166492121,0.165102447
2007,팥,용평면,두류,5,7,130,0.591072887,0.572279254
2007,팥,진부면,두류,0.1,0,130,0.005484347,0
2007,팥,평창읍,두류,30,39,130,1.769984632,4.234386216
2007,포도,대관령면,과실류,0,0,0,0,0
2007,포도,대화면,과실류,0,0,0,0,0
2007,포도,미탄면,과실류,0,0,0,0,0
2007,포도,방림면,과실류,0,0,0,0,0
2007,포도,봉평면,과실류,0,0,0,0,0
2007,포도,용평면,과실류,0,0,0,0,0
2007,포도,진부면,과실류,0,0,0,0,0
2007,포도,평창읍,과실류,3.7,55.5,1500,6.602042677,15.85180481
2007,호박,대관령면,과채류,1.8,0,0,0.09603187,0
2007,호박,대화면,과채류,13,429,3300,0.581478424,0.625645277
2007,호박,미탄면,과채류,18.9,623.7,3300,1.56907175,2.330980704
2007,호박,방림면,과채류,84.8,2798.4,3300,5.164683689,4.501195455
2007,호박,봉평면,과채류,3.1,101.3,3300,0.208650476,0.180655656
2007,호박,용평면,과채류,0.8,26.4,3300,0.076463649,0.069939698
2007,호박,진부면,과채류,7.5,246.2,3300,0.332567773,0.270678664
2007,호박,평창읍,과채류,8.5,280.5,3300,0.405472274,0.986889635
2008,감자,대관령면,서류,372,11160,3000,1.64775333,1.143528843
2008,감자,대화면,서류,262,7860,3000,0.904774373,0.938468264
2008,감자,미탄면,서류,12,360,3000,0.076340693,0.107176123
2008,감자,방림면,서류,103,3090,3000,0.502316896,0.423543257
2008,감자,봉평면,서류,198,5940,3000,1.063305967,0.930194126
2008,감자,용평면,서류,304,9120,3000,2.061709356,1.804446787
2008,감자,진부면,서류,502,15060,3000,1.958736637,1.594591419
2008,감자,평창읍,서류,24,720,3000,0.077551099,0.197994531
2008,겉보리,대관령면,맥류,0,0,0,,
2008,겉보리,대화면,맥류,0,0,0,,
2008,겉보리,미탄면,맥류,0,0,0,,
2008,겉보리,방림면,맥류,0,0,0,,
2008,겉보리,봉평면,맥류,0,0,0,,
2008,겉보리,용평면,맥류,0,0,0,,
2008,겉보리,진부면,맥류,0,0,0,,
2008,겉보리,평창읍,맥류,0,0,0,,
2008,고구마,대관령면,서류,0,0,0,0,0
2008,고구마,대화면,서류,0,0,0,0,0
2008,고구마,미탄면,서류,1.3,16.3,1250,2.672039929,3.760134593
2008,고구마,방림면,서류,0.2,2.5,1250,0.315134024,0.26552141
2008,고구마,봉평면,서류,0,0,0,0,0
2008,고구마,용평면,서류,0,0,0,0,0
2008,고구마,진부면,서류,0,0,0,0,0
2008,고구마,평창읍,서류,4,50,1250,4.176009155,10.65395716
2008,고추,대관령면,조미채류,1.3,3.8,290,0.016252318,0.011367748
2008,고추,대화면,조미채류,106.6,309.1,290,1.039008051,1.077466954
2008,고추,미탄면,조미채류,109.2,316.7,290,1.960740863,2.752653298
2008,고추,방림면,조미채류,106.5,308.9,290,1.465928802,1.236132743
2008,고추,봉평면,조미채류,22.1,64.1,290,0.334971643,0.293057666
2008,고추,용평면,조미채류,35.5,103,290,0.679524187,0.594969051
2008,고추,진부면,조미채류,68.2,197.8,290,0.751068266,0.611446759
2008,고추,평창읍,조미채류,180.2,522.6,290,1.643441341,4.195638019
2008,기타과실류,대관령면,과실류,0,0,0,,
2008,기타과실류,대화면,과실류,0,0,0,,
2008,기타과실류,미탄면,과실류,0,0,0,,
2008,기타과실류,방림면,과실류,0,0,0,,
2008,기타과실류,봉평면,과실류,0,0,0,,
2008,기타과실류,용평면,과실류,0,0,0,,
2008,기타과실류,진부면,과실류,0,0,0,,
2008,기타과실류,평창읍,과실류,0,0,0,,
2008,기타두류,대관령면,두류,0,0,0,0,0
2008,기타두류,대화면,두류,0.1,0.1,100,0.031961356,0.032641576
2008,기타두류,미탄면,두류,6,6,100,3.532745098,4.88338386
2008,기타두류,방림면,두류,2.3,2.3,100,1.038136825,0.86186888
2008,기타두류,봉평면,두류,2,2.1,100,0.994052348,0.899043102
2008,기타두류,용평면,두류,1,1.1,100,0.627682553,0.594998673
2008,기타두류,진부면,두류,5.6,5.7,100,2.022304535,1.649959855
2008,기타두류,평창읍,두류,2.2,2.2,100,0.657938942,1.653931236
2008,기타잡곡,대관령면,잡곡,0,0,0,0,0
2008,기타잡곡,대화면,잡곡,1,1,100,1.022763397,1.060851212
2008,기타잡곡,미탄면,잡곡,0,0,0,0,0
2008,기타잡곡,방림면,잡곡,0,0,0,0,0
2008,기타잡곡,봉평면,잡곡,4,4,100,6.361935028,5.565504919
2008,기타잡곡,용평면,잡곡,0,0,0,0,0
2008,기타잡곡,진부면,잡곡,0,0,0,0,0
2008,기타잡곡,평창읍,잡곡,1,1,100,0.957002098,2.443307508
2008,녹두,대관령면,두류,0,0,0,0,0
2008,녹두,대화면,두류,0,0,0,0,0
2008,녹두,미탄면,두류,0.3,0.3,90,2.60879638,3.967749386
2008,녹두,방림면,두류,0,0,0,0,0
2008,녹두,봉평면,두류,1,0.9,90,7.340694263,6.261193034
2008,녹두,용평면,두류,0,0,0,0,0
2008,녹두,진부면,두류,0,0,0,0,0
2008,녹두,평창읍,두류,0,0,0,0,0
2008,논벼,대관령면,미곡,0,0,0,0,0
2008,논벼,대화면,미곡,152,714,469.7,1.529115111,1.572011966
2008,논벼,미탄면,미곡,29,138,475.9,0.537440566,0.75759172
2008,논벼,방림면,미곡,49,229,467.3,0.696136226,0.57880912
2008,논벼,봉평면,미곡,48,223,464.6,0.750916921,0.643950673
2008,논벼,용평면,미곡,15,69,460,0.296348484,0.251743881
2008,논벼,진부면,미곡,3,14,466.7,0.034099749,0.027334622
2008,논벼,평창읍,미곡,314,1504,479,2.955724513,7.626567608
2008,당근,대관령면,근채류,131,3668,2800,6.264380812,4.347434784
2008,당근,대화면,근채류,0,0,0,0,0
2008,당근,미탄면,근채류,0,0,0,0,0
2008,당근,방림면,근채류,0,0,0,0,0
2008,당근,봉평면,근채류,2.2,61.6,2800,0.127547908,0.111580597
2008,당근,용평면,근채류,1.2,33.6,2800,0.087860304,0.07689699
2008,당근,진부면,근채류,30.2,845.6,2800,1.272145744,1.035643409
2008,당근,평창읍,근채류,0,0,0,0,0
2008,들깨,대관령면,특용작물,0,0,0,0,0
2008,들깨,대화면,특용작물,12.1,9.1,75,0.667739412,0.692852586
2008,들깨,미탄면,특용작물,25,18.8,75,2.541543236,3.569076003
2008,들깨,방림면,특용작물,11,8.3,75,0.857266568,0.725470555
2008,들깨,봉평면,특용작물,6.2,4.7,75,0.532068307,0.469339829
2008,들깨,용평면,특용작물,7.9,5.9,75,0.856177065,0.744395361
2008,들깨,진부면,특용작물,14,10.5,75,0.872937209,0.708950895
2008,들깨,평창읍,특용작물,35,26.3,75,1.807288135,4.611889053
2008,딸기,대관령면,과채류,2,36,1800,1.070901056,0.743197555
2008,딸기,대화면,과채류,4,72,1800,1.669817791,1.732001979
2008,딸기,미탄면,과채류,0,0,0,0,0
2008,딸기,방림면,과채류,8.7,156.6,1800,5.128967027,4.324639324
2008,딸기,봉평면,과채류,0,0,0,0,0
2008,딸기,용평면,과채류,0,0,0,0,0
2008,딸기,진부면,과채류,0,0,0,0,0
2008,딸기,평창읍,과채류,0,0,0,0,0
2008,마늘,대관령면,조미채류,0,0,0,0,0
2008,마늘,대화면,조미채류,0.9,6.9,770,1.022763397,1.058294944
2008,마늘,미탄면,조미채류,1.3,10,770,2.72152215,3.824336758
2008,마늘,방림면,조미채류,0.3,2.3,770,0.481454759,0.404974534
2008,마늘,봉평면,조미채류,0,0,0,0,0
2008,마늘,용평면,조미채류,0,0,0,0,0
2008,마늘,진부면,조미채류,0,0,0,0,0
2008,마늘,평창읍,조미채류,2.9,22.3,770,3.083673427,7.877458906
2008,메밀,대관령면,잡곡,0,0,0,0,0
2008,메밀,대화면,잡곡,0,0,0,0,0
2008,메밀,미탄면,잡곡,2,1.6,80,0.331033216,0.465084177
2008,메밀,방림면,잡곡,2.3,1.8,80,0.291833485,0.240895029
2008,메밀,봉평면,잡곡,59,47.2,80,8.243502928,7.216808577
2008,메밀,용평면,잡곡,5,4,80,0.882247805,0.77272555
2008,메밀,진부면,잡곡,0,0,0,0,0
2008,메밀,평창읍,잡곡,0,0,0,0,0
2008,무,대관령면,근채류,65.6,2361.6,3600,1.114976578,0.773785647
2008,무,대화면,근채류,77.8,2800.8,3600,1.030934903,1.069327026
2008,무,미탄면,근채류,28.3,1018.8,3600,0.690834369,0.969875255
2008,무,방림면,근채류,42.9,1544.4,3600,0.802805798,0.676909308
2008,무,봉평면,근채류,87.9,3164.4,3600,1.811317498,1.584564508
2008,무,용평면,근채류,44,1584,3600,1.145036106,1.002157126
2008,무,진부면,근채류,110.8,3988.8,3600,1.658917302,1.350510959
2008,무,평창읍,근채류,5.8,208.8,3600,0.071914647,0.183604192
2008,배,대관령면,과실류,0,0,0,0,0
2008,배,대화면,과실류,0,0,0,0,0
2008,배,미탄면,과실류,1.2,21.6,1800,11.30478431,15.87099755
2008,배,방림면,과실류,0,0,0,0,0
2008,배,봉평면,과실류,0,0,0,0,0
2008,배,용평면,과실류,0,0,0,0,0
2008,배,진부면,과실류,0,0,0,0,0
2008,배,평창읍,과실류,0,0,0,0,0
2008,배추,대관령면,엽채류,231,10626,4600,1.623709018,1.126842265
2008,배추,대화면,엽채류,130.3,5993.8,4600,0.714052888,0.740644292
2008,배추,미탄면,엽채류,110,5060,4600,1.110489618,1.559037087
2008,배추,방림면,엽채류,285,13110,4600,2.205628608,1.859740599
2008,배추,봉평면,엽채류,76,3496,4600,0.647669756,0.56659007
2008,배추,용평면,엽채류,68,3128,4600,0.731829203,0.640510676
2008,배추,진부면,엽채류,102.5,4715,4600,0.63466297,0.516673914
2008,배추,평창읍,엽채류,117,5382,4600,0.599942376,1.53170376
2008,복숭아,대관령면,과실류,0,0,0,0,0
2008,복숭아,대화면,과실류,0,0,0,0,0
2008,복숭아,미탄면,과실류,0.1,1.3,1300,1.256087146,1.763444172
2008,복숭아,방림면,과실류,0.2,2.6,1300,1.925819037,1.623810934
2008,복숭아,봉평면,과실류,0,0,0,0,0
2008,복숭아,용평면,과실류,0,0,0,0,0
2008,복숭아,진부면,과실류,0,0,0,0,0
2008,복숭아,평창읍,과실류,0.6,7.8,1300,3.828008392,9.773230033
2008,사과,대관령면,과실류,0,0,0,0,0
2008,사과,대화면,과실류,0,0,0,0,0
2008,사과,미탄면,과실류,2.5,37.5,1500,2.479119367,3.480481918
2008,사과,방림면,과실류,0.4,6,1500,0.30407669,0.2563912
2008,사과,봉평면,과실류,0,0,0,0,0
2008,사과,용평면,과실류,0,0,0,0,0
2008,사과,진부면,과실류,2,30,1500,1.21642378,0.990280615
2008,사과,평창읍,과실류,6.5,97.5,1500,3.273954546,8.358683581
2008,상추,대관령면,엽채류,0,0,0,0,0
2008,상추,대화면,엽채류,4.6,184,4000,0.750751855,0.778709932
2008,상추,미탄면,엽채류,0,0,0,0,0
2008,상추,방림면,엽채류,7,280,4000,1.613385629,1.360373522
2008,상추,봉평면,엽채류,3.3,132,4000,0.837541978,0.732692802
2008,상추,용평면,엽채류,2,80,4000,0.641037501,0.561048072
2008,상추,진부면,엽채류,20.7,828,4000,3.817176644,3.107532174
2008,상추,평창읍,엽채류,0,0,0,0,0
2008,생강,대관령면,조미채류,0,0,0,0,0
2008,생강,대화면,조미채류,0,0,0,0,0
2008,생강,미탄면,조미채류,0,0,0,0,0
2008,생강,방림면,조미채류,0.1,1.3,1292,0.962909518,0.811905467
2008,생강,봉평면,조미채류,0.1,1.3,1292,1.060322505,0.927584153
2008,생강,용평면,조미채류,0,0,0,0,0
2008,생강,진부면,조미채류,0.3,3.9,1292,2.311205182,1.881533168
2008,생강,평창읍,조미채류,0.4,5.2,1292,2.552005595,6.515486689
2008,수박,대관령면,과채류,0,0,0,0,0
2008,수박,대화면,과채류,0,0,0,0,0
2008,수박,미탄면,과채류,0,0,0,0,0
2008,수박,방림면,과채류,0,0,0,0,0
2008,수박,봉평면,과채류,0,0,0,0,0
2008,수박,용평면,과채류,0,0,0,0,0
2008,수박,진부면,과채류,0,0,0,0,0
2008,수박,평창읍,과채류,2.2,88,4000,5.742012589,14.65984505
2008,수수,대관령면,잡곡,0,0,0,0,0
2008,수수,대화면,잡곡,3,3.6,120,0.880848859,0.916575447
2008,수수,미탄면,잡곡,1.7,2,120,0.919527911,1.269679804
2008,수수,방림면,잡곡,0.1,0.1,120,0.041465003,0.029228597
2008,수수,봉평면,잡곡,3,3.6,120,1.369794623,1.202149063
2008,수수,용평면,잡곡,3,3.6,120,1.729881103,1.518869341
2008,수수,진부면,잡곡,0.1,0.1,120,0.033175194,0.022578398
2008,수수,평창읍,잡곡,10,12,120,2.747374444,7.036725624
2008,시금치,대관령면,엽채류,0,0,0,0,0
2008,시금치,대화면,엽채류,0,0,0,0,0
2008,시금치,미탄면,엽채류,0,0,0,0,0
2008,시금치,방림면,엽채류,0,0,0,0,0
2008,시금치,봉평면,엽채류,0,0,0,0,0
2008,시금치,용평면,엽채류,1.5,28.5,1900,7.532190635,6.592314847
2008,시금치,진부면,엽채류,0.9,17.1,1900,2.60010583,2.116724814
2008,시금치,평창읍,엽채류,0,0,0,0,0
2008,양배추,대관령면,엽채류,41.3,2147.6,5200,0.641431275,0.445148646
2008,양배추,대화면,엽채류,159.6,8299.2,5200,1.932514264,2.004481296
2008,양배추,미탄면,엽채류,52.5,2730,5200,1.171075723,1.64409505
2008,양배추,방림면,엽채류,35,1820,5200,0.598493485,0.504637376
2008,양배추,봉평면,엽채류,138,7176,5200,2.598501482,2.273203469
2008,양배추,용평면,엽채류,36,1872,5200,0.856065865,0.749244939
2008,양배추,진부면,엽채류,31,1612,5200,0.424116184,0.345269504
2008,양배추,평창읍,엽채류,13.4,696.8,5200,0.151821169,0.38761232
2008,양파,대관령면,조미채류,2.4,127.2,5300,1.302806526,0.902259782
2008,양파,대화면,조미채류,0.5,26.5,5300,0.21160622,0.219030441
2008,양파,미탄면,조미채류,0,0,0,0,0
2008,양파,방림면,조미채류,0.5,26.5,5300,0.298833988,0.251447155
2008,양파,봉평면,조미채류,0.1,6.9,5300,0.065813121,0.074799345
2008,양파,용평면,조미채류,0,0,0,0,0
2008,양파,진부면,조미채류,9,477,5300,4.303623443,3.496265373
2008,양파,평창읍,조미채류,2,106,5300,0.792001736,2.017846481
2008,오이,대관령면,과채류,0,0,0,0,0
2008,오이,대화면,과채류,0.7,70.1,10011,2.526827216,2.621586486
2008,오이,미탄면,과채류,0,0,0,0,0
2008,오이,방림면,과채류,0.3,30,10011,1.529326882,1.287981645
2008,오이,봉평면,과채류,0,0,0,0,0
2008,오이,용평면,과채류,0,0,0,0,0
2008,오이,진부면,과채류,0,0,0,0,0
2008,오이,평창읍,과채류,0.7,70.1,10011,2.364358125,6.03792678
2008,옥수수,대관령면,잡곡,8,35.7,446.3,0.0721873,0.050991351
2008,옥수수,대화면,잡곡,129,561.8,435.5,0.907507588,0.935027002
2008,옥수수,미탄면,잡곡,142.4,621.2,436.2,1.845467484,2.577937369
2008,옥수수,방림면,잡곡,37.9,169.6,447.4,0.376531511,0.324048872
2008,옥수수,봉평면,잡곡,60,270,450,0.65639591,0.589381208
2008,옥수수,용평면,잡곡,45,202.5,450,0.621710106,0.558495453
2008,옥수수,진부면,잡곡,37.5,165.4,441.1,0.298074725,0.244121106
2008,옥수수,평창읍,잡곡,412.5,1798.2,435.9,2.715327517,6.892933105
2008,자두,대관령면,과실류,0,0,0,,
2008,자두,대화면,과실류,0,0,0,,
2008,자두,미탄면,과실류,0,0,0,,
2008,자두,방림면,과실류,0,0,0,,
2008,자두,봉평면,과실류,0,0,0,,
2008,자두,용평면,과실류,0,0,0,,
2008,자두,진부면,과실류,0,0,0,,
2008,자두,평창읍,과실류,0,0,0,,
2008,조,대관령면,잡곡,0,0,0,0,0
2008,조,대화면,잡곡,0.2,0.2,110,0.490926431,0.471489428
2008,조,미탄면,잡곡,0,0,0,0,0
2008,조,방림면,잡곡,0.1,0.1,110,0.346647427,0.270635156
2008,조,봉평면,잡곡,0,0,0,0,0
2008,조,용평면,잡곡,1,1.1,110,4.820602007,4.297212641
2008,조,진부면,잡곡,0.2,0.2,110,0.554689244,0.418118482
2008,조,평창읍,잡곡,1,1.1,110,2.296805035,5.972529465
2008,참깨,대관령면,특용작물,0,0,0,0,0
2008,참깨,대화면,특용작물,0.5,0.3,60,0.472044645,0.489623636
2008,참깨,미탄면,특용작물,4.7,2.8,60,8.174228658,11.39456234
2008,참깨,방림면,특용작물,0,0,0,0,0
2008,참깨,봉평면,특용작물,0,0,0,0,0
2008,참깨,용평면,특용작물,0.5,0.3,60,0.927038847,0.811361827
2008,참깨,진부면,특용작물,0,0,0,0,0
2008,참깨,평창읍,특용작물,0.8,0.5,60,0.706709242,1.879467314
2008,콩,대관령면,두류,5,6.5,130,0.121094196,0.084038493
2008,콩,대화면,두류,81,105.3,130,1.529424649,1.586380582
2008,콩,미탄면,두류,70,91,130,2.434876621,3.418368702
2008,콩,방림면,두류,30,39,130,0.7999556,0.67450608
2008,콩,봉평면,두류,27,35.1,130,0.79279498,0.693547536
2008,콩,용평면,두류,17,22.1,130,0.630386416,0.551726043
2008,콩,진부면,두류,15,19.5,130,0.320013025,0.260519977
2008,콩,평창읍,두류,80,104,130,1.413418483,3.608577243
2008,토마토,대관령면,과채류,0,0,0,0,0
2008,토마토,대화면,과채류,0.5,39,7800,0.22897688,0.237504003
2008,토마토,미탄면,과채류,0,0,0,0,0
2008,토마토,방림면,과채류,5,390,7800,3.233651368,2.72654821
2008,토마토,봉평면,과채류,0,0,0,0,0
2008,토마토,용평면,과채류,3,234,7800,2.698098138,2.361426214
2008,토마토,진부면,과채류,2.8,218.4,7800,1.448815189,1.179468553
2008,토마토,평창읍,과채류,2.1,163.8,7800,0.899867644,2.297438403
2008,파,대관령면,조미채류,56,1904,3400,3.080243708,2.137051832
2008,파,대화면,조미채류,0,0,0,0,0
2008,파,미탄면,조미채류,0,0,0,0,0
2008,파,방림면,조미채류,0,0,0,0,0
2008,파,봉평면,조미채류,5.9,202,3400,0.393453005,0.346500368
2008,파,용평면,조미채류,2.2,74.8,3400,0.185278204,0.16211232
2008,파,진부면,조미채류,77,2618,3400,3.73087629,3.036402052
2008,파,평창읍,조미채류,2,68,3400,0.080251748,0.204830579
2008,팥,대관령면,두류,0,0,0,0,0
2008,팥,대화면,두류,35,42,120,1.89903018,1.970040571
2008,팥,미탄면,두류,21,25.2,120,2.09903157,2.947303892
2008,팥,방림면,두류,21,25.2,120,1.609106092,1.356965069
2008,팥,봉평면,두류,7,8.4,120,0.590630573,0.51676759
2008,팥,용평면,두류,4,4.8,120,0.426224757,0.373094901
2008,팥,진부면,두류,0.1,0.1,120,0.006130518,0.004159616
2008,팥,평창읍,두류,25,30,120,1.269233552,3.240938478
2008,포도,대관령면,과실류,0,0,0,0,0
2008,포도,대화면,과실류,0,0,0,0,0
2008,포도,미탄면,과실류,0,0,0,0,0
2008,포도,방림면,과실류,0,0,0,0,0
2008,포도,봉평면,과실류,0,0,0,0,0
2008,포도,용평면,과실류,0,0,0,0,0
2008,포도,진부면,과실류,0,0,0,0,0
2008,포도,평창읍,과실류,3.3,49.5,1500,5.742012589,14.65984505
2008,호박,대관령면,과채류,0,0,0,0,0
2008,호박,대화면,과채류,13,429,3300,0.607119825,0.62972903
2008,호박,미탄면,과채류,17,561,3300,1.462567225,2.053325405
2008,호박,방림면,과채류,82.8,2732.4,3300,5.460884118,4.604504977
2008,호박,봉평면,과채류,4.4,145.2,3300,0.319549248,0.279545909
2008,호박,용평면,과채류,1.2,39.6,3300,0.110059407,0.096326062
2008,호박,진부면,과채류,6.5,214.5,3300,0.34298707,0.279222959
2008,호박,평창읍,과채류,6.5,214.5,3300,0.284041719,0.725182594
2009,감자,대관령면,서류,367,12834,3497,1.397615922,1.013341683
2009,감자,대화면,서류,245,8567.7,3497,0.914062245,0.921003996
2009,감자,미탄면,서류,12,419.6,3497,0.074940399,0.177240592
2009,감자,방림면,서류,105,3671.9,3497,0.446740993,0.358867411
2009,감자,봉평면,서류,185,6469.5,3497,1.023520561,0.846032675
2009,감자,용평면,서류,309,10805.7,3497,2.212846627,1.878568857
2009,감자,진부면,서류,506,17694.8,3497,1.870757883,1.553644293
2009,감자,평창읍,서류,26,909.2,3497,0.109084882,0.450699269
2009,겉보리,대관령면,맥류,0,0,0,,
2009,겉보리,대화면,맥류,0,0,0,,
2009,겉보리,미탄면,맥류,0,0,0,,
2009,겉보리,방림면,맥류,0,0,0,,
2009,겉보리,봉평면,맥류,0,0,0,,
2009,겉보리,용평면,맥류,0,0,0,,
2009,겉보리,진부면,맥류,0,0,0,,
2009,겉보리,평창읍,맥류,0,0,0,,
2009,고구마,대관령면,서류,0,0,0,0,0
2009,고구마,대화면,서류,0,0,0,0,0
2009,고구마,미탄면,서류,2,26.2,1311,1.224584727,2.893936658
2009,고구마,방림면,서류,0.9,11.8,1311,0.375433572,0.301567962
2009,고구마,봉평면,서류,0,0,0,0,0
2009,고구마,용평면,서류,0,0,0,0,0
2009,고구마,진부면,서류,0,0,0,0,0
2009,고구마,평창읍,서류,15,196.7,1311,6.17030408,25.49715971
2009,고추,대관령면,조미채류,62,167,270,0.430740307,0.292043083
2009,고추,대화면,조미채류,105.3,305,290,0.716704459,0.726162276
2009,고추,미탄면,조미채류,293,850,290,3.338139042,7.952125388
2009,고추,방림면,조미채류,110,313,285,0.853810007,0.677523082
2009,고추,봉평면,조미채류,21.3,96,280,0.214984176,0.278050854
2009,고추,용평면,조미채류,40,112,280,0.522582515,0.43124971
2009,고추,진부면,조미채류,146.8,396,270,0.99013673,0.770083295
2009,고추,평창읍,조미채류,183.6,532,290,1.405289961,5.840844449
2009,기타과실류,대관령면,과실류,0,0,0,,
2009,기타과실류,대화면,과실류,0,0,0,,
2009,기타과실류,미탄면,과실류,0,0,0,,
2009,기타과실류,방림면,과실류,0,0,0,,
2009,기타과실류,봉평면,과실류,0,0,0,,
2009,기타과실류,용평면,과실류,0,0,0,,
2009,기타과실류,진부면,과실류,0,0,0,,
2009,기타과실류,평창읍,과실류,0,0,0,,
2009,기타두류,대관령면,두류,0,0,0,0,0
2009,기타두류,대화면,두류,1,1.1,114,0.719524216,0.711480307
2009,기타두류,미탄면,두류,1,1.1,114,1.204399264,2.795717808
2009,기타두류,방림면,두류,2,2.3,114,1.641089364,1.352520786
2009,기타두류,봉평면,두류,1,1.1,114,1.066990546,0.865529829
2009,기타두류,용평면,두류,1,1.1,114,1.381110932,1.150640967
2009,기타두류,진부면,두류,1,1.1,114,0.713021779,0.581127672
2009,기타두류,평창읍,두류,2.1,2.4,114,1.699206816,7.15832816
2009,기타잡곡,대관령면,잡곡,0,0,0,0,0
2009,기타잡곡,대화면,잡곡,6.8,6.8,100,2.140584544,2.156830161
2009,기타잡곡,미탄면,잡곡,2,2,100,1.053849356,2.492685458
2009,기타잡곡,방림면,잡곡,2,2,100,0.717976597,0.576743813
2009,기타잡곡,봉평면,잡곡,2,2,100,0.933616728,0.771713659
2009,기타잡곡,용평면,잡곡,1,1,100,0.604236033,0.512960571
2009,기타잡곡,진부면,잡곡,0,0,0,0,0
2009,기타잡곡,평창읍,잡곡,7,7,100,2.47800994,10.23847417
2009,녹두,대관령면,두류,0,0,0,0,0
2009,녹두,대화면,두류,0.5,0.5,100,1.423406602,1.434209314
2009,녹두,미탄면,두류,0.6,0.6,100,2.859139123,6.762764026
2009,녹두,방림면,두류,0.5,0.5,100,1.623251436,1.303942534
2009,녹두,봉평면,두류,0.3,0.3,100,1.266471387,1.046846355
2009,녹두,용평면,두류,0,0,0,0,0
2009,녹두,진부면,두류,0,0,0,0,0
2009,녹두,평창읍,두류,0.4,0.4,100,1.280561658,5.290938205
2009,논벼,대관령면,미곡,0,0,0,0,0
2009,논벼,대화면,미곡,146,726,501,1.636917592,1.636939654
2009,논벼,미탄면,미곡,25,122,501,0.469179508,1.08090202
2009,논벼,방림면,미곡,48,239,501,0.613722461,0.489936576
